,USAF,YR--MODAHRMN,TEMP,MAX,MIN,CELSIUS
746,28450,201705110920,2.0,,,-1
747,28450,201705110950,2.0,,,-1
748,28450,201705111000,2.0,,,0
749,28450,201705111020,2.0,,,-1
750,28450,201705111050,2.0,,,-1
751,28450,201705111100,2.0,,,0
752,28450,201705111120,2.0,,,0
753,28450,201705111150,2.0,,,0
754,28450,201705111200,2.0,,,0
755,28450,201705111220,2.0,,,0
756,28450,201705111250,2.0,,,0
757,28450,201705111300,2.0,,,0
758,28450,201705111320,2.0,,,0
759,28450,201705111350,2.0,,,1
760,28450,201705111400,2.0,,,1
761,28450,201705111420,2.0,,,0
762,28450,201705111450,2.0,,,1
763,28450,201705111500,2.0,,,1
764,28450,201705111520,2.0,,,1
765,28450,201705111550,2.0,,,1
766,28450,201705111600,2.0,,,1
767,28450,201705111620,2.0,,,1
768,28450,201705111650,2.0,,,0
769,28450,201705111700,2.0,,,0
770,28450,201705111720,2.0,,,0
771,28450,201705111750,2.0,,,0
772,28450,201705111800,2.0,2.0,2.0,0
773,28450,201705111820,2.0,,,0
774,28450,201705111850,2.0,,,-1
775,28450,201705111900,2.0,,,0
776,28450,201705111920,2.0,,,-1
777,28450,201705111950,2.0,,,-1
778,28450,201705112000,2.0,,,0
779,28450,201705112020,2.0,,,-2
780,28450,201705112050,2.0,,,-2
781,28450,201705112100,2.0,,,-1
782,28450,201705112120,2.0,,,-2
783,28450,201705112150,2.0,,,-2
784,28450,201705112200,2.0,,,-2
785,28450,201705112220,2.0,,,-2
786,28450,201705112250,2.0,,,-2
787,28450,201705112300,2.0,,,-2
788,28450,201705112320,2.0,,,-3
789,28450,201705112350,2.0,,,-3
790,28450,201705120000,2.0,,,-3
791,28450,201705120020,2.0,,,-3
792,28450,201705120050,2.0,,,-3
793,28450,201705120100,2.0,,,-3
794,28450,201705120120,2.0,,,-3
795,28450,201705120150,2.0,,,-3
796,28450,201705120200,2.0,,,-3
797,28450,201705120220,2.0,,,-3
798,28450,201705120250,2.0,,,-2
799,28450,201705120300,2.0,,,-2
800,28450,201705120320,2.0,,,-2
801,28450,201705120350,2.0,,,-2
802,28450,201705120400,2.0,,,-2
803,28450,201705120420,2.0,,,-2
804,28450,201705120450,2.0,,,-2
805,28450,201705120500,2.0,,,-1
806,28450,201705120520,2.0,,,-1
807,28450,201705120550,2.0,,,-1
808,28450,201705120600,2.0,2.0,2.0,-1
809,28450,201705120620,2.0,,,-2
810,28450,201705120650,2.0,,,-1
811,28450,201705120700,2.0,,,0
812,28450,201705120720,2.0,,,-1
813,28450,201705120750,2.0,,,-1
814,28450,201705120800,2.0,,,0
815,28450,201705120820,2.0,,,0
816,28450,201705120850,2.0,,,0
817,28450,201705120900,2.0,,,0
818,28450,201705120920,2.0,,,0
819,28450,201705120950,2.0,,,0
820,28450,201705121000,2.0,,,1
821,28450,201705121020,2.0,,,1
822,28450,201705121050,2.0,,,1
823,28450,201705121100,2.0,,,1
824,28450,201705121120,2.0,,,1
825,28450,201705121150,2.0,,,1
826,28450,201705121200,2.0,,,2
827,28450,201705121220,2.0,,,2
828,28450,201705121250,2.0,,,2
829,28450,201705121300,2.0,,,2
830,28450,201705121320,2.0,,,2
831,28450,201705121350,2.0,,,2
832,28450,201705121400,2.0,,,2
833,28450,201705121420,2.0,,,2
834,28450,201705121450,2.0,,,2
835,28450,201705121500,2.0,,,2
836,28450,201705121520,2.0,,,2
837,28450,201705121550,2.0,,,2
838,28450,201705121600,2.0,,,2
839,28450,201705121620,2.0,,,2
840,28450,201705121650,2.0,,,2
841,28450,201705121700,2.0,,,2
842,28450,201705121720,2.0,,,2
843,28450,201705121750,2.0,,,1
844,28450,201705121800,2.0,2.0,2.0,1
845,28450,201705121820,2.0,,,1
846,28450,201705121850,2.0,,,1
847,28450,201705121900,2.0,,,1
848,28450,201705121920,2.0,,,0
849,28450,201705121950,2.0,,,0
850,28450,201705122000,2.0,,,0
851,28450,201705122020,2.0,,,-1
852,28450,201705122050,2.0,,,-2
853,28450,201705122100,2.0,,,-1
854,28450,201705122120,2.0,,,-2
855,28450,201705122150,2.0,,,-1
856,28450,201705122200,2.0,,,-1
857,28450,201705122220,2.0,,,-1
858,28450,201705122250,2.0,,,-2
859,28450,201705122300,2.0,,,-1
860,28450,201705122320,2.0,,,-2
861,28450,201705122350,2.0,,,-2
862,28450,201705130000,2.0,,,-2
863,28450,201705130020,2.0,,,-2
864,28450,201705130050,2.0,,,-2
865,28450,201705130100,2.0,,,-2
866,28450,201705130120,2.0,,,-2
867,28450,201705130150,2.0,,,-2
868,28450,201705130200,2.0,,,-2
869,28450,201705130220,2.0,,,-2
870,28450,201705130250,2.0,,,-2
871,28450,201705130300,2.0,,,-2
872,28450,201705130320,2.0,,,-2
873,28450,201705130350,2.0,,,-2
874,28450,201705130400,2.0,,,-1
875,28450,201705130420,2.0,,,-2
876,28450,201705130450,2.0,,,-2
877,28450,201705130500,2.0,,,-1
878,28450,201705130520,2.0,,,-1
879,28450,201705130550,2.0,,,-1
880,28450,201705130600,2.0,2.0,2.0,0
881,28450,201705130620,2.0,,,0
882,28450,201705130650,2.0,,,-1
883,28450,201705130700,2.0,,,0
884,28450,201705130720,2.0,,,0
885,28450,201705130750,2.0,,,-1
886,28450,201705130800,2.0,,,0
887,28450,201705130820,2.0,,,0
888,28450,201705130850,2.0,,,-1
889,28450,201705130900,2.0,,,0
890,28450,201705130920,2.0,,,0
891,28450,201705130950,2.0,,,1
892,28450,201705131000,2.0,,,0
893,28450,201705131020,2.0,,,0
894,28450,201705131050,2.0,,,1
895,28450,201705131100,2.0,,,1
896,28450,201705131120,2.0,,,1
897,28450,201705131150,2.0,,,1
898,28450,201705131200,2.0,,,1
899,28450,201705131220,2.0,,,1
900,28450,201705131250,2.0,,,2
901,28450,201705131300,2.0,,,2
902,28450,201705131320,2.0,,,1
903,28450,201705131350,2.0,,,2
904,28450,201705131400,2.0,,,2
905,28450,201705131420,2.0,,,1
906,28450,201705131450,2.0,,,1
907,28450,201705131500,2.0,,,2
908,28450,201705131520,2.0,,,2
909,28450,201705131550,2.0,,,2
910,28450,201705131600,2.0,,,2
911,28450,201705131620,2.0,,,2
912,28450,201705131650,2.0,,,2
913,28450,201705131700,2.0,,,2
914,28450,201705131720,2.0,,,2
915,28450,201705131750,2.0,,,2
916,28450,201705131800,2.0,2.0,2.0,2
917,28450,201705131820,2.0,,,2
918,28450,201705131850,2.0,,,1
919,28450,201705131900,2.0,,,1
920,28450,201705131920,2.0,,,0
921,28450,201705131950,2.0,,,0
922,28450,201705132000,2.0,,,0
923,28450,201705132020,2.0,,,0
924,28450,201705132050,2.0,,,-1
925,28450,201705132100,2.0,,,-1
926,28450,201705132120,2.0,,,-2
927,28450,201705132150,2.0,,,-1
928,28450,201705132200,2.0,,,-2
929,28450,201705132220,2.0,,,-2
930,28450,201705132250,2.0,,,-2
931,28450,201705132300,2.0,,,-2
932,28450,201705132320,2.0,,,-2
933,28450,201705132350,2.0,,,-2
934,28450,201705140000,2.0,,,-3
935,28450,201705140020,2.0,,,-2
936,28450,201705140050,2.0,,,-2
937,28450,201705140100,2.0,,,-3
938,28450,201705140120,2.0,,,-3
939,28450,201705140150,2.0,,,-3
940,28450,201705140200,2.0,,,-3
941,28450,201705140220,2.0,,,-3
942,28450,201705140250,2.0,,,-2
943,28450,201705140300,2.0,,,-3
944,28450,201705140320,2.0,,,-2
945,28450,201705140350,2.0,,,-2
946,28450,201705140400,2.0,,,-1
947,28450,201705140420,2.0,,,-1
948,28450,201705140450,2.0,,,0
949,28450,201705140500,2.0,,,0
950,28450,201705140520,2.0,,,0
951,28450,201705140550,2.0,,,1
952,28450,201705140600,2.0,2.0,2.0,1
953,28450,201705140620,2.0,,,1
954,28450,201705140650,2.0,,,1
955,28450,201705140700,2.0,,,1
956,28450,201705140720,2.0,,,2
957,28450,201705140750,2.0,,,2
958,28450,201705140800,2.0,,,2
959,28450,201705140820,2.0,,,2
960,28450,201705140850,2.0,,,2
961,28450,201705140900,2.0,,,2
962,28450,201705140920,2.0,,,2
963,28450,201705140950,2.0,,,2
964,28450,201705141000,2.0,,,2
965,28450,201705141020,2.0,,,2
966,28450,201705141050,2.0,,,2
967,28450,201705141100,2.0,,,2
968,28450,201705141120,2.0,,,2
969,28450,201705141150,2.0,,,2
970,28450,201705141200,2.0,,,2
971,28450,201705141220,2.0,,,2
972,28450,201705141250,2.0,,,2
973,28450,201705141300,2.0,,,2
974,28450,201705141320,2.0,,,2
975,28450,201705141350,2.0,,,2
976,28450,201705141400,2.0,,,2
977,28450,201705141420,2.0,,,2
978,28450,201705141450,2.0,,,2
979,28450,201705141500,2.0,,,2
980,28450,201705141520,2.0,,,2
981,28450,201705141550,2.0,,,2
982,28450,201705141600,2.0,,,2
983,28450,201705141620,2.0,,,2
984,28450,201705141650,2.0,,,2
985,28450,201705141700,2.0,,,2
986,28450,201705141720,2.0,,,2
987,28450,201705141750,2.0,,,2
988,28450,201705141800,2.0,2.0,2.0,1
989,28450,201705141820,2.0,,,2
990,28450,201705141850,2.0,,,1
991,28450,201705141900,2.0,,,1
992,28450,201705141920,2.0,,,1
993,28450,201705141950,2.0,,,0
994,28450,201705142000,2.0,,,0
995,28450,201705142020,2.0,,,0
996,28450,201705142050,2.0,,,-1
997,28450,201705142100,2.0,,,0
998,28450,201705142120,2.0,,,-1
999,28450,201705142150,2.0,,,-1
1000,28450,201705142200,2.0,,,-1
1001,28450,201705142220,2.0,,,-2
1002,28450,201705142250,2.0,,,-2
1003,28450,201705142300,2.0,,,-2
1004,28450,201705142320,2.0,,,-2
1005,28450,201705142350,2.0,,,-2
1006,28450,201705150000,2.0,,,-2
1007,28450,201705150020,2.0,,,-2
1008,28450,201705150050,2.0,,,-2
1009,28450,201705150100,2.0,,,-2
1010,28450,201705150120,2.0,,,-2
1011,28450,201705150150,2.0,,,-2
1012,28450,201705150200,2.0,,,-2
1013,28450,201705150220,2.0,,,-2
1014,28450,201705150250,2.0,,,-2
1015,28450,201705150300,2.0,,,-2
1016,28450,201705150320,2.0,,,-2
1017,28450,201705150350,2.0,,,-2
1018,28450,201705150400,2.0,,,-1
1019,28450,201705150450,2.0,,,-1
1020,28450,201705150500,2.0,,,-1
1021,28450,201705150520,2.0,,,-1
1022,28450,201705150550,2.0,,,-1
1023,28450,201705150600,2.0,2.0,2.0,0
1024,28450,201705150620,2.0,,,-1
1025,28450,201705150650,2.0,,,0
1026,28450,201705150700,2.0,,,0
1027,28450,201705150720,2.0,,,0
1028,28450,201705150750,2.0,,,0
1029,28450,201705150800,2.0,,,1
1030,28450,201705150820,2.0,,,1
1031,28450,201705150850,2.0,,,1
1032,28450,201705150900,2.0,,,2
1033,28450,201705150920,2.0,,,1
1034,28450,201705150950,2.0,,,1
1035,28450,201705151000,2.0,,,2
1036,28450,201705151020,2.0,,,2
1037,28450,201705151050,2.0,,,2
1038,28450,201705151100,2.0,,,2
1039,28450,201705151120,2.0,,,2
1040,28450,201705151150,2.0,,,2
1041,28450,201705151200,2.0,,,3
1042,28450,201705151220,2.0,,,2
1043,28450,201705151250,2.0,,,3
1044,28450,201705151300,2.0,,,3
1045,28450,201705151320,2.0,,,2
1046,28450,201705151350,2.0,,,3
1047,28450,201705151400,2.0,,,4
1048,28450,201705151420,2.0,,,3
1049,28450,201705151450,2.0,,,3
1050,28450,201705151500,2.0,,,4
1051,28450,201705151520,2.0,,,3
1052,28450,201705151550,2.0,,,3
1053,28450,201705151600,2.0,,,4
1054,28450,201705151620,2.0,,,3
1055,28450,201705151650,2.0,,,3
1056,28450,201705151700,2.0,,,4
1057,28450,201705151720,2.0,,,3
1058,28450,201705151750,2.0,,,3
1059,28450,201705151800,2.0,2.0,2.0,4
1060,28450,201705151820,2.0,,,3
1061,28450,201705151850,2.0,,,3
1062,28450,201705151900,2.0,,,2
1063,28450,201705151920,2.0,,,3
1064,28450,201705151950,2.0,,,2
1065,28450,201705152000,2.0,,,2
1066,28450,201705152020,2.0,,,2
1067,28450,201705152050,2.0,,,2
1068,28450,201705152100,2.0,,,1
1069,28450,201705152120,2.0,,,2
1070,28450,201705152150,2.0,,,2
1071,28450,201705152200,2.0,,,1
1072,28450,201705152220,2.0,,,2
1073,28450,201705152250,2.0,,,2
1074,28450,201705152300,2.0,,,0
1075,28450,201705152320,2.0,,,2
1076,28450,201705152350,2.0,,,2
1077,28450,201705160000,2.0,,,0
1078,28450,201705160020,2.0,,,1
1079,28450,201705160050,2.0,,,0
1080,28450,201705160100,2.0,,,-1
1081,28450,201705160120,2.0,,,-1
1082,28450,201705160150,2.0,,,-1
1083,28450,201705160200,2.0,,,-1
1084,28450,201705160220,2.0,,,-1
1085,28450,201705160250,2.0,,,-1
1086,28450,201705160300,2.0,,,0
1087,28450,201705160320,2.0,,,0
1088,28450,201705160350,2.0,,,0
1089,28450,201705160400,2.0,,,1
1090,28450,201705160420,2.0,,,1
1091,28450,201705160450,2.0,,,1
1092,28450,201705160500,2.0,,,2
1093,28450,201705160520,2.0,,,1
1094,28450,201705160550,2.0,,,2
1095,28450,201705160600,2.0,2.0,2.0,3
1096,28450,201705160620,2.0,,,2
1097,28450,201705160650,2.0,,,3
1098,28450,201705160700,2.0,,,4
1099,28450,201705160720,2.0,,,2
1100,28450,201705160750,2.0,,,3
1101,28450,201705160800,2.0,,,5
1102,28450,201705160820,2.0,,,3
1103,28450,201705160850,2.0,,,3
1104,28450,201705160900,2.0,,,6
1105,28450,201705160920,2.0,,,5
1106,28450,201705160950,2.0,,,5
1107,28450,201705161000,2.0,,,7
1108,28450,201705161020,2.0,,,5
1109,28450,201705161050,2.0,,,5
1110,28450,201705161100,2.0,,,7
1111,28450,201705161120,2.0,,,6
1112,28450,201705161150,2.0,,,6
1113,28450,201705161200,2.0,,,7
1114,28450,201705161220,2.0,,,6
1115,28450,201705161250,2.0,,,5
1116,28450,201705161300,2.0,,,7
1117,28450,201705161320,2.0,,,6
1118,28450,201705161350,2.0,,,6
1119,28450,201705161400,2.0,,,7
1120,28450,201705161420,2.0,,,6
1121,28450,201705161450,2.0,,,5
1122,28450,201705161500,2.0,,,6
1123,28450,201705161520,2.0,,,5
1124,28450,201705161550,2.0,,,5
1125,28450,201705161600,2.0,,,6
1126,28450,201705161620,2.0,,,5
1127,28450,201705161650,2.0,,,5
1128,28450,201705161700,2.0,,,5
1129,28450,201705161720,2.0,,,5
1130,28450,201705161750,2.0,,,5
1131,28450,201705161800,2.0,2.0,2.0,5
1132,28450,201705161820,2.0,,,5
1133,28450,201705161850,2.0,,,5
1134,28450,201705161900,2.0,,,5
1135,28450,201705161920,2.0,,,3
1136,28450,201705161950,2.0,,,3
1137,28450,201705162000,2.0,,,4
1138,28450,201705162020,2.0,,,3
1139,28450,201705162050,2.0,,,2
1140,28450,201705162100,2.0,,,3
1141,28450,201705162120,2.0,,,2
1142,28450,201705162150,2.0,,,2
1143,28450,201705162200,2.0,,,3
1144,28450,201705162220,2.0,,,2
1145,28450,201705162250,2.0,,,2
1146,28450,201705162300,2.0,,,3
1147,28450,201705162320,2.0,,,2
1148,28450,201705162350,2.0,,,2
1149,28450,201705170000,2.0,,,3
1150,28450,201705170020,2.0,,,2
1151,28450,201705170050,2.0,,,2
1152,28450,201705170100,2.0,,,3
1153,28450,201705170120,2.0,,,2
1154,28450,201705170150,2.0,,,2
1155,28450,201705170200,2.0,,,2
1156,28450,201705170220,2.0,,,2
1157,28450,201705170250,2.0,,,2
1158,28450,201705170300,2.0,,,2
1159,28450,201705170320,2.0,,,2
1160,28450,201705170350,2.0,,,2
1161,28450,201705170400,2.0,,,2
1162,28450,201705170420,2.0,,,2
1163,28450,201705170450,2.0,,,2
1164,28450,201705170500,2.0,,,2
1165,28450,201705170520,2.0,,,2
1166,28450,201705170550,2.0,,,2
1167,28450,201705170600,2.0,2.0,2.0,2
1168,28450,201705170620,2.0,,,2
1169,28450,201705170650,2.0,,,2
1170,28450,201705170700,2.0,,,2
1171,28450,201705170720,2.0,,,2
1172,28450,201705170750,2.0,,,2
1173,28450,201705170800,2.0,,,2
1174,28450,201705170820,2.0,,,2
1175,28450,201705170850,2.0,,,2
1176,28450,201705170900,2.0,,,2
1177,28450,201705170920,2.0,,,2
1178,28450,201705170950,2.0,,,2
1179,28450,201705171000,2.0,,,2
1180,28450,201705171020,2.0,,,2
1181,28450,201705171050,2.0,,,2
1182,28450,201705171100,2.0,,,2
1183,28450,201705171120,2.0,,,2
1184,28450,201705171150,2.0,,,2
1185,28450,201705171200,2.0,,,2
1186,28450,201705171220,2.0,,,2
1187,28450,201705171250,2.0,,,2
1188,28450,201705171300,2.0,,,2
1189,28450,201705171320,2.0,,,2
1190,28450,201705171350,2.0,,,2
1191,28450,201705171400,2.0,,,2
1192,28450,201705171420,2.0,,,2
1193,28450,201705171450,2.0,,,2
1194,28450,201705171500,2.0,,,2
1195,28450,201705171520,2.0,,,2
1196,28450,201705171550,2.0,,,2
1197,28450,201705171600,2.0,,,3
1198,28450,201705171620,2.0,,,2
1199,28450,201705171650,2.0,,,2
1200,28450,201705171700,2.0,,,3
1201,28450,201705171720,2.0,,,2
1202,28450,201705171750,2.0,,,2
1203,28450,201705171800,2.0,2.0,2.0,3
1204,28450,201705171820,2.0,,,2
1205,28450,201705171850,2.0,,,2
1206,28450,201705171900,2.0,,,2
1207,28450,201705171920,2.0,,,2
1208,28450,201705171950,2.0,,,2
1209,28450,201705172000,2.0,,,2
1210,28450,201705172020,2.0,,,2
1211,28450,201705172050,2.0,,,2
1212,28450,201705172100,2.0,,,2
1213,28450,201705172120,2.0,,,2
1214,28450,201705172150,2.0,,,2
1215,28450,201705172200,2.0,,,2
1216,28450,201705172220,2.0,,,2
1217,28450,201705172250,2.0,,,2
1218,28450,201705172300,2.0,,,2
1219,28450,201705172320,2.0,,,2
1220,28450,201705172350,2.0,,,1
1221,28450,201705180000,2.0,,,1
1222,28450,201705180020,2.0,,,1
1223,28450,201705180050,2.0,,,1
1224,28450,201705180100,2.0,,,1
1225,28450,201705180120,2.0,,,1
1226,28450,201705180150,2.0,,,1
1227,28450,201705180200,2.0,,,1
1228,28450,201705180220,2.0,,,1
1229,28450,201705180250,2.0,,,1
1230,28450,201705180300,2.0,,,1
1231,28450,201705180320,2.0,,,1
1232,28450,201705180350,2.0,,,1
1233,28450,201705180400,2.0,,,1
1234,28450,201705180420,2.0,,,2
1235,28450,201705180450,2.0,,,2
1236,28450,201705180500,2.0,,,2
1237,28450,201705180520,2.0,,,2
1238,28450,201705180550,2.0,,,2
1239,28450,201705180600,2.0,2.0,2.0,2
1240,28450,201705180620,2.0,,,2
1241,28450,201705180650,2.0,,,2
1242,28450,201705180700,2.0,,,2
1243,28450,201705180720,2.0,,,2
1244,28450,201705180750,2.0,,,3
1245,28450,201705180800,2.0,,,5
1246,28450,201705180820,2.0,,,5
1247,28450,201705180850,2.0,,,7
1248,28450,201705180900,2.0,,,8
1249,28450,201705180920,2.0,,,7
1250,28450,201705180950,2.0,,,8
1251,28450,201705181000,2.0,,,10
1252,28450,201705181020,2.0,,,8
1253,28450,201705181050,2.0,,,8
1254,28450,201705181100,2.0,,,10
1255,28450,201705181120,2.0,,,8
1256,28450,201705181150,2.0,,,10
1257,28450,201705181200,2.0,,,10
1258,28450,201705181220,2.0,,,10
1259,28450,201705181250,2.0,,,10
1260,28450,201705181300,2.0,,,11
1261,28450,201705181320,2.0,,,10
1262,28450,201705181350,2.0,,,10
1263,28450,201705181400,2.0,,,10
1264,28450,201705181420,2.0,,,8
1265,28450,201705181450,2.0,,,8
1266,28450,201705181500,2.0,,,9
1267,28450,201705181520,2.0,,,7
1268,28450,201705181550,2.0,,,7
1269,28450,201705181600,2.0,,,7
1270,28450,201705181620,2.0,,,6
1271,28450,201705181650,2.0,,,6
1272,28450,201705181700,2.0,,,5
1273,28450,201705181720,2.0,,,5
1274,28450,201705181750,2.0,,,5
1275,28450,201705181800,2.0,2.0,2.0,5
1276,28450,201705181820,2.0,,,5
1277,28450,201705181850,2.0,,,5
1278,28450,201705181900,2.0,,,5
1279,28450,201705181920,2.0,,,5
1280,28450,201705181950,2.0,,,5
1281,28450,201705182000,2.0,,,5
1282,28450,201705182020,2.0,,,5
1283,28450,201705182050,2.0,,,5
1284,28450,201705182100,2.0,,,4
1285,28450,201705182120,2.0,,,5
1286,28450,201705182150,2.0,,,5
1287,28450,201705182200,2.0,,,4
1288,28450,201705182220,2.0,,,3
1289,28450,201705182250,2.0,,,3
1290,28450,201705182300,2.0,,,4
1291,28450,201705182320,2.0,,,3
1292,28450,201705182350,2.0,,,3
1293,28450,201705190000,2.0,,,3
1294,28450,201705190020,2.0,,,3
1295,28450,201705190050,2.0,,,3
1296,28450,201705190100,2.0,,,3
1297,28450,201705190120,2.0,,,3
1298,28450,201705190150,2.0,,,3
1299,28450,201705190200,2.0,,,3
1300,28450,201705190220,2.0,,,3
1301,28450,201705190250,2.0,,,3
1302,28450,201705190300,2.0,,,3
1303,28450,201705190320,2.0,,,3
1304,28450,201705190350,2.0,,,3
1305,28450,201705190400,2.0,,,3
1306,28450,201705190420,2.0,,,3
1307,28450,201705190450,2.0,,,3
1308,28450,201705190500,2.0,,,4
1309,28450,201705190520,2.0,,,5
1310,28450,201705190550,2.0,,,5
1311,28450,201705190600,2.0,2.0,2.0,5
1312,28450,201705190620,2.0,,,6
1313,28450,201705190650,2.0,,,6
1314,28450,201705190700,2.0,,,6
1315,28450,201705190720,2.0,,,6
1316,28450,201705190750,2.0,,,7
1317,28450,201705190800,2.0,,,7
1318,28450,201705190820,2.0,,,7
1319,28450,201705190850,2.0,,,7
1320,28450,201705190900,2.0,,,7
1321,28450,201705190920,2.0,,,7
1322,28450,201705190950,2.0,,,7
1323,28450,201705191000,2.0,,,7
1324,28450,201705191020,2.0,,,7
1325,28450,201705191050,2.0,,,7
1326,28450,201705191100,2.0,,,7
1327,28450,201705191120,2.0,,,7
1328,28450,201705191150,2.0,,,8
1329,28450,201705191200,2.0,,,8
1330,28450,201705191220,2.0,,,8
1331,28450,201705191250,2.0,,,8
1332,28450,201705191300,2.0,,,8
1333,28450,201705191320,2.0,,,7
1334,28450,201705191350,2.0,,,7
1335,28450,201705191400,2.0,,,8
1336,28450,201705191420,2.0,,,7
1337,28450,201705191450,2.0,,,7
1338,28450,201705191500,2.0,,,7
1339,28450,201705191520,2.0,,,7
1340,28450,201705191550,2.0,,,7
1341,28450,201705191600,2.0,,,7
1342,28450,201705191620,2.0,,,7
1343,28450,201705191650,2.0,,,7
1344,28450,201705191700,2.0,,,7
1345,28450,201705191720,2.0,,,7
1346,28450,201705191750,2.0,,,7
1347,28450,201705191800,2.0,2.0,2.0,7
1348,28450,201705191820,2.0,,,7
1349,28450,201705191850,2.0,,,7
1350,28450,201705191900,2.0,,,7
1351,28450,201705191920,2.0,,,6
1352,28450,201705191950,2.0,,,6
1353,28450,201705192000,2.0,,,6
1354,28450,201705192020,2.0,,,6
1355,28450,201705192050,2.0,,,6
1356,28450,201705192100,2.0,,,6
1357,28450,201705192120,2.0,,,6
1358,28450,201705192150,2.0,,,5
1359,28450,201705192200,2.0,,,5
1360,28450,201705192220,2.0,,,5
1361,28450,201705192250,2.0,,,3
1362,28450,201705192320,2.0,,,3
1363,28450,201705192350,2.0,,,3
1364,28450,201705200000,2.0,,,3
1365,28450,201705200020,2.0,,,2
1366,28450,201705200050,2.0,,,2
1367,28450,201705200120,2.0,,,2
1368,28450,201705200150,2.0,,,2
1369,28450,201705200220,2.0,,,2
1370,28450,201705200250,2.0,,,2
1371,28450,201705200300,2.0,,,2
1372,28450,201705200320,2.0,,,2
1373,28450,201705200350,2.0,,,2
1374,28450,201705200400,2.0,,,3
1375,28450,201705200420,2.0,,,2
1376,28450,201705200450,2.0,,,2
1377,28450,201705200500,2.0,,,3
1378,28450,201705200520,2.0,,,3
1379,28450,201705200550,2.0,,,3
1380,28450,201705200600,2.0,2.0,2.0,4
1381,28450,201705200620,2.0,,,3
1382,28450,201705200650,2.0,,,3
1383,28450,201705200700,2.0,,,4
1384,28450,201705200720,2.0,,,3
1385,28450,201705200750,2.0,,,5
1386,28450,201705200800,2.0,,,5
1387,28450,201705200820,2.0,,,5
1388,28450,201705200850,2.0,,,5
1389,28450,201705200900,2.0,,,6
1390,28450,201705200920,2.0,,,5
1391,28450,201705200950,2.0,,,5
1392,28450,201705201000,2.0,,,6
1393,28450,201705201020,2.0,,,5
1394,28450,201705201050,2.0,,,5
1395,28450,201705201100,2.0,,,6
1396,28450,201705201120,2.0,,,5
1397,28450,201705201150,2.0,,,5
1398,28450,201705201200,2.0,,,6
1399,28450,201705201220,2.0,,,6
1400,28450,201705201250,2.0,,,6
1401,28450,201705201300,2.0,,,6
1402,28450,201705201320,2.0,,,6
1403,28450,201705201350,2.0,,,6
1404,28450,201705201400,2.0,,,6
1405,28450,201705201420,2.0,,,6
1406,28450,201705201450,2.0,,,6
1407,28450,201705201500,2.0,,,6
1408,28450,201705201520,2.0,,,6
1409,28450,201705201550,2.0,,,6
1410,28450,201705201600,2.0,,,6
1411,28450,201705201620,2.0,,,6
1412,28450,201705201650,2.0,,,6
1413,28450,201705201700,2.0,,,6
1414,28450,201705201720,2.0,,,6
1415,28450,201705201750,2.0,,,6
1416,28450,201705201800,2.0,2.0,2.0,5
1417,28450,201705201820,2.0,,,6
1418,28450,201705201850,2.0,,,5
1419,28450,201705201900,2.0,,,4
1420,28450,201705201920,2.0,,,5
